type,clientid,EventProcessedUtcTime,anon_mac,probe_count,avg_rssi
DENS,Dens09,2018-03-31T02:14:12.7606437Z,80c869,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,191ffd,1,-80.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d4db96,2,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e106b5,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,05f95c,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,bbd274,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dd6217,4,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3fa2df,3,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,fd1e8f,2,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5ed486,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,affe96,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,490f9e,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,89d94b,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7a64d2,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,17f2b3,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,01e2c9,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f61122,2,-81.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,fcf22c,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f65bbe,2,-94.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dbeb46,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ab7a2c,4,-89.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d5137a,1,-77.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,29e76f,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e2bae5,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f7c6b8,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,95bf48,2,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1e503f,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1d618b,4,-80.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cfb973,18,-62.56
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a6f1fd,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3dd562,2,-79.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9cd14f,3,-78.67
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c0acfa,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f78379,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1bc7e6,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cecf0f,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7f6f95,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6ee6d7,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5eece2,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e1b422,1,-98.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,90f2fa,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,96b029,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,bd2cb4,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0240e7,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,83aaa7,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,59b4ec,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2e5222,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c522d0,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,09d46d,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,775956,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,97a1d4,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1d3d50,2,-92.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,50176a,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e05a26,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,74e4a5,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,946b17,3,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f0d76d,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9fadc4,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,94a0c8,2,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f0525c,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e3819e,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6ea10d,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7760f7,2,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7c6d2c,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f04fdd,2,-79.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,194fa5,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,954f27,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f9fe49,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a89b97,11,-81.91
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b322be,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5018a7,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b182fc,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d89798,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,52237c,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,023d10,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4c2320,2,-84.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,827e41,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9fdcda,2,-81.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a268fe,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8a48f7,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,650965,5,-87.20
DENS,Dens09,2018-03-31T02:14:12.7606437Z,74516e,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c88c94,2,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8f9ac3,3,-87.67
DENS,Dens09,2018-03-31T02:14:12.7606437Z,aa5545,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cef6e1,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a91bd4,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9d90f5,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1cd6e9,5,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,72f76e,5,-81.60
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f97176,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1cda18,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d6ea7b,1,-75.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c31ef4,8,-82.88
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b3710b,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a1760e,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a53254,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a649ab,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a1ee19,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7ecde2,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a1e403,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,812def,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0163a3,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5b7bd0,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,72db4b,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f57f2b,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e4aec9,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,433b24,1,-83.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,64408f,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9447b9,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ba2b02,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b40f3a,2,-93.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8e211a,3,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,29c01d,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,fd1f53,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3ca490,4,-77.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,93e1e5,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,14da1a,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,27bfa2,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,360755,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8b834c,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,334a53,1,-98.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a553aa,4,-86.75
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f5c8ee,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6179b6,4,-86.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ca0258,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,be0fdc,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e1834e,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dace2c,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,451b02,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,94d490,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2dd9d1,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,96d950,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,859114,1,-79.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,819d33,2,-83.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e9c250,2,-93.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2635d2,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,116047,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0b005f,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,32b79b,10,-72.60
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8e8d7f,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0cae25,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dd6912,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,526081,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,274a72,4,-80.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7115c6,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e99db7,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,788020,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dfc8dd,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3964fa,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ad2387,2,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,02dbf7,4,-80.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3fb81c,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,561b68,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5c3dac,2,-75.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,887773,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6703d6,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2164cb,2,-75.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f5770b,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d8251a,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8fb7be,2,-78.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a9e27c,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4ca203,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,dc8e0f,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7e9c73,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0c01a1,2,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,de1466,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d73d0a,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,843c71,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,34ea31,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,11f911,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,06aa51,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ade66e,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a8c9c3,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1360a0,2,-84.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,349763,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3f43a7,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d35866,2,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,233dcd,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,819111,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ff62eb,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c03ac9,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8bfeb7,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,59cae3,3,-77.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,53d7ea,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,bd687a,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d145d0,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e65dea,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7b0e43,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7bd42e,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,50e7b1,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b801c7,2,-85.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5a05a2,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8c67b4,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,70733e,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b98e8b,2,-90.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7a0c29,2,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cbee86,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,795c25,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b57674,2,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,864bb3,2,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,08415c,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,341095,3,-79.67
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ca08ee,1,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f437cf,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ecc5fe,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ab8179,1,-79.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,05d46c,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d16865,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f541a5,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e53664,2,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e12b01,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,957644,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,661287,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,07e168,19,-85.37
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a3cb09,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,922411,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2ad905,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,bd8e8d,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d030d0,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4146f7,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c523bd,2,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a0a498,2,-87.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,641cc2,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,09c3d6,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a61378,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d72c86,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,051de8,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1f778a,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c7ba10,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b448e0,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,47e390,1,-97.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c94c1c,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7033ac,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,40b853,2,-79.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,24f530,2,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c35cd2,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6f5f3c,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e1897d,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,421571,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,616e73,2,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,37aaed,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0cedcb,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c871ae,2,-81.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4f717b,4,-76.75
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d3c012,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9e39d3,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b40d6d,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b5d57a,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d4bb0f,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a7a174,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8a6536,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a41abb,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,09abe1,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e99387,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5e2648,1,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,25dbf2,2,-88.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0daf61,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c0054c,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,0b333e,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cbf9f7,3,-87.33
DENS,Dens09,2018-03-31T02:14:12.7606437Z,142614,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f4407b,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b882b5,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d10f19,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f3e55d,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c3937c,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,60e85a,6,-83.33
DENS,Dens09,2018-03-31T02:14:12.7606437Z,2aecb6,3,-92.33
DENS,Dens09,2018-03-31T02:14:12.7606437Z,738fa2,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,171e20,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,645f34,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,982e7e,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,770457,2,-86.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d1ec5a,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a0775d,2,-86.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1b41ee,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d09b45,2,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1dcf95,2,-91.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d2a238,1,-78.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d6a856,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ead390,1,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,5ba0bd,2,-89.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ecd6bc,1,-92.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,655e3c,6,-86.17
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4dc928,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ccae49,1,-91.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b61440,3,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,752114,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cbfcc0,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a5ed64,3,-77.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,7a3425,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ff9f16,1,-89.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a80801,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4e58f1,2,-82.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,a544eb,1,-82.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,b7c818,3,-78.67
DENS,Dens09,2018-03-31T02:14:12.7606437Z,56a578,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f5cbbc,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1d1233,2,-88.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,80efba,3,-84.67
DENS,Dens09,2018-03-31T02:14:12.7606437Z,ab0701,1,-96.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,9c88a3,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,22032e,1,-84.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,8054e7,2,-94.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d49c6b,2,-81.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,fe1af1,1,-87.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,c98ee4,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,e3c02f,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,f0097e,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,00c808,2,-73.50
DENS,Dens09,2018-03-31T02:14:12.7606437Z,4ab2fb,1,-85.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,661e73,12,-73.42
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d4af37,3,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,cae6e3,2,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,54bcac,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,d93e1f,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,1aeb50,1,-95.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,be2203,1,-93.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,3845c7,1,-90.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,98601e,1,-94.00
DENS,Dens09,2018-03-31T02:14:12.7606437Z,6b8139,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,0295e1,1,-89.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,f6b121,2,-88.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,f5770b,1,-75.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,3f43a7,1,-88.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,050563,1,-92.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,a6217e,2,-85.50
DENS,Dens06,2018-03-31T02:14:12.8232898Z,c8e586,3,-77.67
DENS,Dens06,2018-03-31T02:14:12.8232898Z,c4f18d,2,-89.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,7ecd3d,1,-78.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,c20294,1,-86.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,0163a3,1,-95.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,1bc7e6,1,-79.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,684c5f,2,-88.50
DENS,Dens06,2018-03-31T02:14:12.8232898Z,35cc47,1,-94.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,3c3883,1,-91.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,b92551,2,-86.50
DENS,Dens06,2018-03-31T02:14:12.8232898Z,26a69a,2,-84.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,a3bc2f,1,-81.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,5cdc71,2,-83.50
DENS,Dens06,2018-03-31T02:14:12.8232898Z,8838ec,1,-90.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,93a533,1,-88.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,b73365,1,-88.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,3e247e,1,-83.00
DENS,Dens06,2018-03-31T02:14:12.8232898Z,d817cc,2,-88.50
DENS,Dens06,2018-03-31T02:14:12.8232898Z,7f6f95,1,-92.00
